,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
16,ks,restaurants_visit_prop,2020-10-23,2020-12-03,41,558.97073518606,,,state,safegraph
17,ky,restaurants_visit_prop,2020-10-23,2020-12-03,41,626.26924589432,,,state,safegraph
18,la,restaurants_visit_prop,2020-10-23,2020-12-03,41,558.08193498875,,,state,safegraph
19,ma,restaurants_visit_prop,2020-10-23,2020-12-03,41,140.58435366528,,,state,safegraph
20,md,restaurants_visit_prop,2020-10-23,2020-12-03,41,228.27719585359,,,state,safegraph
21,me,restaurants_visit_prop,2020-10-23,2020-12-03,41,264.13577119532,,,state,safegraph
22,mi,restaurants_visit_prop,2020-10-23,2020-12-03,41,323.27651060837,,,state,safegraph
23,mn,restaurants_visit_prop,2020-10-23,2020-12-03,41,310.58104678971,,,state,safegraph
24,mo,restaurants_visit_prop,2020-10-23,2020-12-03,41,644.16597637729,,,state,safegraph
25,ms,restaurants_visit_prop,2020-10-23,2020-12-03,41,728.27098431776,,,state,safegraph
26,mt,restaurants_visit_prop,2020-10-23,2020-12-03,41,186.61859363826,,,state,safegraph
27,nc,restaurants_visit_prop,2020-10-23,2020-12-03,41,523.30514076415,,,state,safegraph
28,nd,restaurants_visit_prop,2020-10-23,2020-12-03,41,459.462243802,,,state,safegraph
29,ne,restaurants_visit_prop,2020-10-23,2020-12-03,41,579.7534904895,,,state,safegraph
30,nh,restaurants_visit_prop,2020-10-23,2020-12-03,41,247.55710342813,,,state,safegraph
31,nj,restaurants_visit_prop,2020-10-23,2020-12-03,41,210.39963362395,,,state,safegraph
32,nm,restaurants_visit_prop,2020-10-23,2020-12-03,41,233.96342129285,,,state,safegraph
33,nv,restaurants_visit_prop,2020-10-23,2020-12-03,41,297.65811029381,,,state,safegraph
34,ny,restaurants_visit_prop,2020-10-23,2020-12-03,41,147.59237144207,,,state,safegraph
35,oh,restaurants_visit_prop,2020-10-23,2020-12-03,41,456.62573322499,,,state,safegraph
36,ok,restaurants_visit_prop,2020-10-23,2020-12-03,41,738.76024416732,,,state,safegraph
37,or,restaurants_visit_prop,2020-10-23,2020-12-03,41,156.434346889,,,state,safegraph
38,pa,restaurants_visit_prop,2020-10-23,2020-12-03,41,265.86919425819,,,state,safegraph
39,pr,restaurants_visit_prop,2020-10-23,2020-12-03,41,70.8820548684,,,state,safegraph
40,ri,restaurants_visit_prop,2020-10-23,2020-12-03,41,158.49719678255,,,state,safegraph
41,sc,restaurants_visit_prop,2020-10-23,2020-12-03,41,624.85338444176,,,state,safegraph
42,sd,restaurants_visit_prop,2020-10-23,2020-12-03,41,501.97529327254,,,state,safegraph
43,tn,restaurants_visit_prop,2020-10-23,2020-12-03,41,755.53050906083,,,state,safegraph
44,tx,restaurants_visit_prop,2020-10-23,2020-12-03,41,543.64671930149,,,state,safegraph
45,ut,restaurants_visit_prop,2020-10-23,2020-12-03,41,258.05901233778,,,state,safegraph
46,va,restaurants_visit_prop,2020-10-23,2020-12-03,41,350.28719591266,,,state,safegraph
47,vt,restaurants_visit_prop,2020-10-23,2020-12-03,41,206.7102421361,,,state,safegraph
48,wa,restaurants_visit_prop,2020-10-23,2020-12-03,41,124.38675797859,,,state,safegraph
49,wi,restaurants_visit_prop,2020-10-23,2020-12-03,41,334.2469897961,,,state,safegraph
50,wv,restaurants_visit_prop,2020-10-23,2020-12-03,41,549.54490812296,,,state,safegraph
51,wy,restaurants_visit_prop,2020-10-23,2020-12-03,41,279.45740349819,,,state,safegraph
0,ak,restaurants_visit_prop,2020-10-24,2020-12-03,40,117.9503946165,,,state,safegraph
1,al,restaurants_visit_prop,2020-10-24,2020-12-03,40,1056.7808908892,,,state,safegraph
2,ar,restaurants_visit_prop,2020-10-24,2020-12-03,40,810.56536984943,,,state,safegraph
3,az,restaurants_visit_prop,2020-10-24,2020-12-03,40,401.2549703874,,,state,safegraph
4,ca,restaurants_visit_prop,2020-10-24,2020-12-03,40,163.42431092139,,,state,safegraph
5,co,restaurants_visit_prop,2020-10-24,2020-12-03,40,343.33767755069,,,state,safegraph
6,ct,restaurants_visit_prop,2020-10-24,2020-12-03,40,148.73038998199,,,state,safegraph
7,dc,restaurants_visit_prop,2020-10-24,2020-12-03,40,57.701439509027,,,state,safegraph
8,de,restaurants_visit_prop,2020-10-24,2020-12-03,40,352.57094558036,,,state,safegraph
9,fl,restaurants_visit_prop,2020-10-24,2020-12-03,40,481.69806229633,,,state,safegraph
10,ga,restaurants_visit_prop,2020-10-24,2020-12-03,40,676.08290440652,,,state,safegraph
11,hi,restaurants_visit_prop,2020-10-24,2020-12-03,40,161.13411874983,,,state,safegraph
12,ia,restaurants_visit_prop,2020-10-24,2020-12-03,40,698.79073916018,,,state,safegraph
13,id,restaurants_visit_prop,2020-10-24,2020-12-03,40,349.31806034588,,,state,safegraph
14,il,restaurants_visit_prop,2020-10-24,2020-12-03,40,327.28497538668,,,state,safegraph
15,in,restaurants_visit_prop,2020-10-24,2020-12-03,40,604.63600346703,,,state,safegraph
16,ks,restaurants_visit_prop,2020-10-24,2020-12-03,40,688.97275105725,,,state,safegraph
17,ky,restaurants_visit_prop,2020-10-24,2020-12-03,40,714.61539467929,,,state,safegraph
18,la,restaurants_visit_prop,2020-10-24,2020-12-03,40,634.94906664649,,,state,safegraph
19,ma,restaurants_visit_prop,2020-10-24,2020-12-03,40,155.84970354123,,,state,safegraph
20,md,restaurants_visit_prop,2020-10-24,2020-12-03,40,274.0412444168,,,state,safegraph
21,me,restaurants_visit_prop,2020-10-24,2020-12-03,40,299.834667234,,,state,safegraph
22,mi,restaurants_visit_prop,2020-10-24,2020-12-03,40,340.81598086478,,,state,safegraph
23,mn,restaurants_visit_prop,2020-10-24,2020-12-03,40,340.76794854472,,,state,safegraph
24,mo,restaurants_visit_prop,2020-10-24,2020-12-03,40,732.06549691845,,,state,safegraph
25,ms,restaurants_visit_prop,2020-10-24,2020-12-03,40,848.73766823673,,,state,safegraph
26,mt,restaurants_visit_prop,2020-10-24,2020-12-03,40,135.07991146142,,,state,safegraph
27,nc,restaurants_visit_prop,2020-10-24,2020-12-03,40,579.25965166027,,,state,safegraph
28,nd,restaurants_visit_prop,2020-10-24,2020-12-03,40,486.09710354994,,,state,safegraph
29,ne,restaurants_visit_prop,2020-10-24,2020-12-03,40,532.31622859245,,,state,safegraph
30,nh,restaurants_visit_prop,2020-10-24,2020-12-03,40,290.45675054393,,,state,safegraph
31,nj,restaurants_visit_prop,2020-10-24,2020-12-03,40,251.45507846903,,,state,safegraph
32,nm,restaurants_visit_prop,2020-10-24,2020-12-03,40,248.34390342142,,,state,safegraph
33,nv,restaurants_visit_prop,2020-10-24,2020-12-03,40,342.47031612673,,,state,safegraph
34,ny,restaurants_visit_prop,2020-10-24,2020-12-03,40,171.3611872726,,,state,safegraph
35,oh,restaurants_visit_prop,2020-10-24,2020-12-03,40,511.75431903992,,,state,safegraph
36,ok,restaurants_visit_prop,2020-10-24,2020-12-03,40,830.6135257837,,,state,safegraph
37,or,restaurants_visit_prop,2020-10-24,2020-12-03,40,174.56699103534,,,state,safegraph
38,pa,restaurants_visit_prop,2020-10-24,2020-12-03,40,328.68329096085,,,state,safegraph
39,pr,restaurants_visit_prop,2020-10-24,2020-12-03,40,75.682595373701,,,state,safegraph
40,ri,restaurants_visit_prop,2020-10-24,2020-12-03,40,189.47013191852,,,state,safegraph
41,sc,restaurants_visit_prop,2020-10-24,2020-12-03,40,685.1075488222,,,state,safegraph
42,sd,restaurants_visit_prop,2020-10-24,2020-12-03,40,489.79552003763,,,state,safegraph
43,tn,restaurants_visit_prop,2020-10-24,2020-12-03,40,851.933078562,,,state,safegraph
44,tx,restaurants_visit_prop,2020-10-24,2020-12-03,40,617.6292365941,,,state,safegraph
45,ut,restaurants_visit_prop,2020-10-24,2020-12-03,40,276.38459876642,,,state,safegraph
46,va,restaurants_visit_prop,2020-10-24,2020-12-03,40,399.4561474829,,,state,safegraph
47,vt,restaurants_visit_prop,2020-10-24,2020-12-03,40,233.08361785691,,,state,safegraph
48,wa,restaurants_visit_prop,2020-10-24,2020-12-03,40,143.76697573187,,,state,safegraph
49,wi,restaurants_visit_prop,2020-10-24,2020-12-03,40,369.93053157929,,,state,safegraph
50,wv,restaurants_visit_prop,2020-10-24,2020-12-03,40,607.73201604186,,,state,safegraph
51,wy,restaurants_visit_prop,2020-10-24,2020-12-03,40,247.6557970119,,,state,safegraph
0,ak,restaurants_visit_prop,2020-10-25,2020-12-03,39,85.255372950871,,,state,safegraph
1,al,restaurants_visit_prop,2020-10-25,2020-12-03,39,958.4665693476,,,state,safegraph
2,ar,restaurants_visit_prop,2020-10-25,2020-12-03,39,637.25435847712,,,state,safegraph
3,az,restaurants_visit_prop,2020-10-25,2020-12-03,39,300.75667332181,,,state,safegraph
4,ca,restaurants_visit_prop,2020-10-25,2020-12-03,39,137.65261182045,,,state,safegraph
5,co,restaurants_visit_prop,2020-10-25,2020-12-03,39,170.81083326785,,,state,safegraph
6,ct,restaurants_visit_prop,2020-10-25,2020-12-03,39,113.75042872741,,,state,safegraph
7,dc,restaurants_visit_prop,2020-10-25,2020-12-03,39,42.188265608239,,,state,safegraph
8,de,restaurants_visit_prop,2020-10-25,2020-12-03,39,259.27344940439,,,state,safegraph
9,fl,restaurants_visit_prop,2020-10-25,2020-12-03,39,386.3135576463,,,state,safegraph
10,ga,restaurants_visit_prop,2020-10-25,2020-12-03,39,563.1934402017,,,state,safegraph
11,hi,restaurants_visit_prop,2020-10-25,2020-12-03,39,126.70906892683,,,state,safegraph
12,ia,restaurants_visit_prop,2020-10-25,2020-12-03,39,482.89862439913,,,state,safegraph
13,id,restaurants_visit_prop,2020-10-25,2020-12-03,39,235.01112977191,,,state,safegraph
14,il,restaurants_visit_prop,2020-10-25,2020-12-03,39,244.01972960317,,,state,safegraph
15,in,restaurants_visit_prop,2020-10-25,2020-12-03,39,451.50071502732,,,state,safegraph
16,ks,restaurants_visit_prop,2020-10-25,2020-12-03,39,439.53578604887,,,state,safegraph
17,ky,restaurants_visit_prop,2020-10-25,2020-12-03,39,568.52997070512,,,state,safegraph
18,la,restaurants_visit_prop,2020-10-25,2020-12-03,39,487.02075783148,,,state,safegraph
19,ma,restaurants_visit_prop,2020-10-25,2020-12-03,39,114.62253780942,,,state,safegraph
20,md,restaurants_visit_prop,2020-10-25,2020-12-03,39,199.39697103215,,,state,safegraph
21,me,restaurants_visit_prop,2020-10-25,2020-12-03,39,232.22312170619,,,state,safegraph
22,mi,restaurants_visit_prop,2020-10-25,2020-12-03,39,254.60891136922,,,state,safegraph
23,mn,restaurants_visit_prop,2020-10-25,2020-12-03,39,226.85383551262,,,state,safegraph
24,mo,restaurants_visit_prop,2020-10-25,2020-12-03,39,510.55667923664,,,state,safegraph
25,ms,restaurants_visit_prop,2020-10-25,2020-12-03,39,656.31161440823,,,state,safegraph
26,mt,restaurants_visit_prop,2020-10-25,2020-12-03,39,118.69314563406,,,state,safegraph
27,nc,restaurants_visit_prop,2020-10-25,2020-12-03,39,468.85821254504,,,state,safegraph
28,nd,restaurants_visit_prop,2020-10-25,2020-12-03,39,338.5425792738,,,state,safegraph
29,ne,restaurants_visit_prop,2020-10-25,2020-12-03,39,378.49895984156,,,state,safegraph
30,nh,restaurants_visit_prop,2020-10-25,2020-12-03,39,203.88864543211,,,state,safegraph
31,nj,restaurants_visit_prop,2020-10-25,2020-12-03,39,186.71087045731,,,state,safegraph
32,nm,restaurants_visit_prop,2020-10-25,2020-12-03,39,197.1380716859,,,state,safegraph
33,nv,restaurants_visit_prop,2020-10-25,2020-12-03,39,268.46520726188,,,state,safegraph
34,ny,restaurants_visit_prop,2020-10-25,2020-12-03,39,123.10850968405,,,state,safegraph
35,oh,restaurants_visit_prop,2020-10-25,2020-12-03,39,404.51933938688,,,state,safegraph
36,ok,restaurants_visit_prop,2020-10-25,2020-12-03,39,636.65693033912,,,state,safegraph
37,or,restaurants_visit_prop,2020-10-25,2020-12-03,39,142.99446833144,,,state,safegraph
38,pa,restaurants_visit_prop,2020-10-25,2020-12-03,39,232.5883505021,,,state,safegraph
39,pr,restaurants_visit_prop,2020-10-25,2020-12-03,39,59.680793689364,,,state,safegraph
40,ri,restaurants_visit_prop,2020-10-25,2020-12-03,39,156.75944110681,,,state,safegraph
41,sc,restaurants_visit_prop,2020-10-25,2020-12-03,39,591.24866223041,,,state,safegraph
42,sd,restaurants_visit_prop,2020-10-25,2020-12-03,39,288.60257689187,,,state,safegraph
43,tn,restaurants_visit_prop,2020-10-25,2020-12-03,39,687.88224757598,,,state,safegraph
44,tx,restaurants_visit_prop,2020-10-25,2020-12-03,39,480.55860780472,,,state,safegraph
45,ut,restaurants_visit_prop,2020-10-25,2020-12-03,39,148.65842094267,,,state,safegraph
46,va,restaurants_visit_prop,2020-10-25,2020-12-03,39,312.1795950847,,,state,safegraph
47,vt,restaurants_visit_prop,2020-10-25,2020-12-03,39,215.97656333531,,,state,safegraph
48,wa,restaurants_visit_prop,2020-10-25,2020-12-03,39,106.83983114147,,,state,safegraph
49,wi,restaurants_visit_prop,2020-10-25,2020-12-03,39,249.01297831254,,,state,safegraph
50,wv,restaurants_visit_prop,2020-10-25,2020-12-03,39,496.81284157146,,,state,safegraph
51,wy,restaurants_visit_prop,2020-10-25,2020-12-03,39,157.25663748255,,,state,safegraph
0,ak,restaurants_visit_prop,2020-10-26,2020-12-17,52,60.009849892603,,,state,safegraph
1,al,restaurants_visit_prop,2020-10-26,2020-12-17,52,705.27356615623,,,state,safegraph
2,ar,restaurants_visit_prop,2020-10-26,2020-12-17,52,422.29890946719,,,state,safegraph
3,az,restaurants_visit_prop,2020-10-26,2020-12-17,52,224.13502449432,,,state,safegraph
4,ca,restaurants_visit_prop,2020-10-26,2020-12-17,52,98.648764428119,,,state,safegraph
5,co,restaurants_visit_prop,2020-10-26,2020-12-17,52,156.78921694805,,,state,safegraph
6,ct,restaurants_visit_prop,2020-10-26,2020-12-17,52,72.475413503745,,,state,safegraph
7,dc,restaurants_visit_prop,2020-10-26,2020-12-17,52,39.350489894681,,,state,safegraph
8,de,restaurants_visit_prop,2020-10-26,2020-12-17,52,156.90942538686,,,state,safegraph
9,fl,restaurants_visit_prop,2020-10-26,2020-12-17,52,263.62740996484,,,state,safegraph
10,ga,restaurants_visit_prop,2020-10-26,2020-12-17,52,367.13174431089,,,state,safegraph
11,hi,restaurants_visit_prop,2020-10-26,2020-12-17,52,90.936050285458,,,state,safegraph
12,ia,restaurants_visit_prop,2020-10-26,2020-12-17,52,361.46773844785,,,state,safegraph
13,id,restaurants_visit_prop,2020-10-26,2020-12-17,52,176.32269509762,,,state,safegraph
14,il,restaurants_visit_prop,2020-10-26,2020-12-17,52,176.28640811765,,,state,safegraph
15,in,restaurants_visit_prop,2020-10-26,2020-12-17,52,290.13397642478,,,state,safegraph
16,ks,restaurants_visit_prop,2020-10-26,2020-12-17,52,238.08947972343,,,state,safegraph
17,ky,restaurants_visit_prop,2020-10-26,2020-12-17,52,378.20693935951,,,state,safegraph
18,la,restaurants_visit_prop,2020-10-26,2020-12-17,52,332.02030231111,,,state,safegraph
19,ma,restaurants_visit_prop,2020-10-26,2020-12-17,52,77.940279152854,,,state,safegraph
20,md,restaurants_visit_prop,2020-10-26,2020-12-17,52,138.39967909058,,,state,safegraph
21,me,restaurants_visit_prop,2020-10-26,2020-12-17,52,144.77885615689,,,state,safegraph
22,mi,restaurants_visit_prop,2020-10-26,2020-12-17,52,188.09363826919,,,state,safegraph
23,mn,restaurants_visit_prop,2020-10-26,2020-12-17,52,188.10273814886,,,state,safegraph
24,mo,restaurants_visit_prop,2020-10-26,2020-12-17,52,333.5108869899,,,state,safegraph
25,ms,restaurants_visit_prop,2020-10-26,2020-12-17,52,443.98460810582,,,state,safegraph
26,mt,restaurants_visit_prop,2020-10-26,2020-12-17,52,117.33417042121,,,state,safegraph
27,nc,restaurants_visit_prop,2020-10-26,2020-12-17,52,338.15079444968,,,state,safegraph
28,nd,restaurants_visit_prop,2020-10-26,2020-12-17,52,270.97498842125,,,state,safegraph
29,ne,restaurants_visit_prop,2020-10-26,2020-12-17,52,305.56541904858,,,state,safegraph
30,nh,restaurants_visit_prop,2020-10-26,2020-12-17,52,138.51267164406,,,state,safegraph
31,nj,restaurants_visit_prop,2020-10-26,2020-12-17,52,106.47643533797,,,state,safegraph
32,nm,restaurants_visit_prop,2020-10-26,2020-12-17,52,124.01963097448,,,state,safegraph
33,nv,restaurants_visit_prop,2020-10-26,2020-12-17,52,197.46629886854,,,state,safegraph
34,ny,restaurants_visit_prop,2020-10-26,2020-12-17,52,92.590050795498,,,state,safegraph
35,oh,restaurants_visit_prop,2020-10-26,2020-12-17,52,268.4884541184,,,state,safegraph
36,ok,restaurants_visit_prop,2020-10-26,2020-12-17,52,353.04399451895,,,state,safegraph
37,or,restaurants_visit_prop,2020-10-26,2020-12-17,52,108.14529075423,,,state,safegraph
38,pa,restaurants_visit_prop,2020-10-26,2020-12-17,52,149.41618356086,,,state,safegraph
39,pr,restaurants_visit_prop,2020-10-26,2020-12-17,52,51.59049877956,,,state,safegraph
40,ri,restaurants_visit_prop,2020-10-26,2020-12-17,52,100.02878161988,,,state,safegraph
41,sc,restaurants_visit_prop,2020-10-26,2020-12-17,52,386.21644835035,,,state,safegraph
42,sd,restaurants_visit_prop,2020-10-26,2020-12-17,52,254.38254589271,,,state,safegraph
43,tn,restaurants_visit_prop,2020-10-26,2020-12-17,52,449.27499503328,,,state,safegraph
44,tx,restaurants_visit_prop,2020-10-26,2020-12-17,52,313.67759167999,,,state,safegraph
45,ut,restaurants_visit_prop,2020-10-26,2020-12-17,52,157.90020375366,,,state,safegraph
46,va,restaurants_visit_prop,2020-10-26,2020-12-17,52,212.51514478597,,,state,safegraph
47,vt,restaurants_visit_prop,2020-10-26,2020-12-17,52,124.05186264619,,,state,safegraph
48,wa,restaurants_visit_prop,2020-10-26,2020-12-17,52,83.974076723044,,,state,safegraph
49,wi,restaurants_visit_prop,2020-10-26,2020-12-17,52,203.04096827775,,,state,safegraph
50,wv,restaurants_visit_prop,2020-10-26,2020-12-17,52,339.04363041215,,,state,safegraph
51,wy,restaurants_visit_prop,2020-10-26,2020-12-17,52,162.2778305384,,,state,safegraph
0,ak,restaurants_visit_prop,2020-10-27,2020-12-17,51,52.974212318988,,,state,safegraph
1,al,restaurants_visit_prop,2020-10-27,2020-12-17,51,737.66389855613,,,state,safegraph
2,ar,restaurants_visit_prop,2020-10-27,2020-12-17,51,474.0879157311,,,state,safegraph
3,az,restaurants_visit_prop,2020-10-27,2020-12-17,51,232.89108517282,,,state,safegraph
4,ca,restaurants_visit_prop,2020-10-27,2020-12-17,51,102.44698761206,,,state,safegraph
5,co,restaurants_visit_prop,2020-10-27,2020-12-17,51,194.76725020073,,,state,safegraph
6,ct,restaurants_visit_prop,2020-10-27,2020-12-17,51,74.52363171146,,,state,safegraph
7,dc,restaurants_visit_prop,2020-10-27,2020-12-17,51,41.620710465528,,,state,safegraph
8,de,restaurants_visit_prop,2020-10-27,2020-12-17,51,183.37783731139,,,state,safegraph
9,fl,restaurants_visit_prop,2020-10-27,2020-12-17,51,275.86042048805,,,state,safegraph
10,ga,restaurants_visit_prop,2020-10-27,2020-12-17,51,380.30950862658,,,state,safegraph
11,hi,restaurants_visit_prop,2020-10-27,2020-12-17,51,86.788453921241,,,state,safegraph
12,ia,restaurants_visit_prop,2020-10-27,2020-12-17,51,386.28697941406,,,state,safegraph
13,id,restaurants_visit_prop,2020-10-27,2020-12-17,51,187.83842020915,,,state,safegraph
14,il,restaurants_visit_prop,2020-10-27,2020-12-17,51,186.35553926983,,,state,safegraph
15,in,restaurants_visit_prop,2020-10-27,2020-12-17,51,301.34114624946,,,state,safegraph
16,ks,restaurants_visit_prop,2020-10-27,2020-12-17,51,288.07214702428,,,state,safegraph
17,ky,restaurants_visit_prop,2020-10-27,2020-12-17,51,393.1254807773,,,state,safegraph
18,la,restaurants_visit_prop,2020-10-27,2020-12-17,51,360.8338956565,,,state,safegraph
19,ma,restaurants_visit_prop,2020-10-27,2020-12-17,51,83.634784976349,,,state,safegraph
20,md,restaurants_visit_prop,2020-10-27,2020-12-17,51,145.96782613344,,,state,safegraph
21,me,restaurants_visit_prop,2020-10-27,2020-12-17,51,174.16734127964,,,state,safegraph
22,mi,restaurants_visit_prop,2020-10-27,2020-12-17,51,199.72755686562,,,state,safegraph
23,mn,restaurants_visit_prop,2020-10-27,2020-12-17,51,199.30875159101,,,state,safegraph
24,mo,restaurants_visit_prop,2020-10-27,2020-12-17,51,357.14231205386,,,state,safegraph
25,ms,restaurants_visit_prop,2020-10-27,2020-12-17,51,467.2265513549,,,state,safegraph
26,mt,restaurants_visit_prop,2020-10-27,2020-12-17,51,146.73799119948,,,state,safegraph
27,nc,restaurants_visit_prop,2020-10-27,2020-12-17,51,342.81270395854,,,state,safegraph
28,nd,restaurants_visit_prop,2020-10-27,2020-12-17,51,299.51440467813,,,state,safegraph
29,ne,restaurants_visit_prop,2020-10-27,2020-12-17,51,358.6416801125,,,state,safegraph
30,nh,restaurants_visit_prop,2020-10-27,2020-12-17,51,150.48689793105,,,state,safegraph
31,nj,restaurants_visit_prop,2020-10-27,2020-12-17,51,123.79614736839,,,state,safegraph
32,nm,restaurants_visit_prop,2020-10-27,2020-12-17,51,125.4652182922,,,state,safegraph
33,nv,restaurants_visit_prop,2020-10-27,2020-12-17,51,195.49997651627,,,state,safegraph
34,ny,restaurants_visit_prop,2020-10-27,2020-12-17,51,99.197440316351,,,state,safegraph
35,oh,restaurants_visit_prop,2020-10-27,2020-12-17,51,285.69016523375,,,state,safegraph
36,ok,restaurants_visit_prop,2020-10-27,2020-12-17,51,404.83916984886,,,state,safegraph
37,or,restaurants_visit_prop,2020-10-27,2020-12-17,51,109.19373336159,,,state,safegraph
38,pa,restaurants_visit_prop,2020-10-27,2020-12-17,51,156.33683583584,,,state,safegraph
39,pr,restaurants_visit_prop,2020-10-27,2020-12-17,51,60.397181385529,,,state,safegraph
40,ri,restaurants_visit_prop,2020-10-27,2020-12-17,51,96.394232248177,,,state,safegraph
41,sc,restaurants_visit_prop,2020-10-27,2020-12-17,51,390.15794162249,,,state,safegraph
42,sd,restaurants_visit_prop,2020-10-27,2020-12-17,51,304.90657682206,,,state,safegraph
43,tn,restaurants_visit_prop,2020-10-27,2020-12-17,51,457.07783420862,,,state,safegraph
44,tx,restaurants_visit_prop,2020-10-27,2020-12-17,51,329.78435274027,,,state,safegraph
45,ut,restaurants_visit_prop,2020-10-27,2020-12-17,51,158.72959451875,,,state,safegraph
46,va,restaurants_visit_prop,2020-10-27,2020-12-17,51,216.45336828976,,,state,safegraph
47,vt,restaurants_visit_prop,2020-10-27,2020-12-17,51,131.52486642006,,,state,safegraph
48,wa,restaurants_visit_prop,2020-10-27,2020-12-17,51,88.304032430518,,,state,safegraph
49,wi,restaurants_visit_prop,2020-10-27,2020-12-17,51,214.86308415256,,,state,safegraph
50,wv,restaurants_visit_prop,2020-10-27,2020-12-17,51,355.1981809976,,,state,safegraph
51,wy,restaurants_visit_prop,2020-10-27,2020-12-17,51,181.57552121428,,,state,safegraph
0,ak,restaurants_visit_prop,2020-10-28,2020-12-17,50,74.908847107318,,,state,safegraph
1,al,restaurants_visit_prop,2020-10-28,2020-12-17,50,739.25456497588,,,state,safegraph
2,ar,restaurants_visit_prop,2020-10-28,2020-12-17,50,476.75020218307,,,state,safegraph
3,az,restaurants_visit_prop,2020-10-28,2020-12-17,50,247.75290463862,,,state,safegraph
4,ca,restaurants_visit_prop,2020-10-28,2020-12-17,50,110.73720958538,,,state,safegraph
5,co,restaurants_visit_prop,2020-10-28,2020-12-17,50,209.66945112033,,,state,safegraph
6,ct,restaurants_visit_prop,2020-10-28,2020-12-17,50,81.876209892999,,,state,safegraph
7,dc,restaurants_visit_prop,2020-10-28,2020-12-17,50,44.458486179086,,,state,safegraph
8,de,restaurants_visit_prop,2020-10-28,2020-12-17,50,180.74561955094,,,state,safegraph
9,fl,restaurants_visit_prop,2020-10-28,2020-12-17,50,288.09343101125,,,state,safegraph
10,ga,restaurants_visit_prop,2020-10-28,2020-12-17,50,405.13011555239,,,state,safegraph
11,hi,restaurants_visit_prop,2020-10-28,2020-12-17,50,99.74969255942,,,state,safegraph
12,ia,restaurants_visit_prop,2020-10-28,2020-12-17,50,433.98510819454,,,state,safegraph
13,id,restaurants_visit_prop,2020-10-28,2020-12-17,50,201.91362032923,,,state,safegraph
14,il,restaurants_visit_prop,2020-10-28,2020-12-17,50,187.09977939847,,,state,safegraph
15,in,restaurants_visit_prop,2020-10-28,2020-12-17,50,328.65727308612,,,state,safegraph
16,ks,restaurants_visit_prop,2020-10-28,2020-12-17,50,329.56313536435,,,state,safegraph
17,ky,restaurants_visit_prop,2020-10-28,2020-12-17,50,413.49437343101,,,state,safegraph
18,la,restaurants_visit_prop,2020-10-28,2020-12-17,50,306.3876308463,,,state,safegraph
19,ma,restaurants_visit_prop,2020-10-28,2020-12-17,50,86.535229106794,,,state,safegraph
20,md,restaurants_visit_prop,2020-10-28,2020-12-17,50,159.6804093893,,,state,safegraph
21,me,restaurants_visit_prop,2020-10-28,2020-12-17,50,182.10042928824,,,state,safegraph
22,mi,restaurants_visit_prop,2020-10-28,2020-12-17,50,212.72426494005,,,state,safegraph
23,mn,restaurants_visit_prop,2020-10-28,2020-12-17,50,214.04120185608,,,state,safegraph
24,mo,restaurants_visit_prop,2020-10-28,2020-12-17,50,405.52441159278,,,state,safegraph
25,ms,restaurants_visit_prop,2020-10-28,2020-12-17,50,430.95718809942,,,state,safegraph
26,mt,restaurants_visit_prop,2020-10-28,2020-12-17,50,142.61369627102,,,state,safegraph
27,nc,restaurants_visit_prop,2020-10-28,2020-12-17,50,361.76185852937,,,state,safegraph
28,nd,restaurants_visit_prop,2020-10-28,2020-12-17,50,294.40842882106,,,state,safegraph
29,ne,restaurants_visit_prop,2020-10-28,2020-12-17,50,378.26408863262,,,state,safegraph
30,nh,restaurants_visit_prop,2020-10-28,2020-12-17,50,149.83964245608,,,state,safegraph
31,nj,restaurants_visit_prop,2020-10-28,2020-12-17,50,126.67644958789,,,state,safegraph
32,nm,restaurants_visit_prop,2020-10-28,2020-12-17,50,161.60597512403,,,state,safegraph
33,nv,restaurants_visit_prop,2020-10-28,2020-12-17,50,208.15302176218,,,state,safegraph
34,ny,restaurants_visit_prop,2020-10-28,2020-12-17,50,101.8819629264,,,state,safegraph
35,oh,restaurants_visit_prop,2020-10-28,2020-12-17,50,307.36686023705,,,state,safegraph
36,ok,restaurants_visit_prop,2020-10-28,2020-12-17,50,510.9182858971,,,state,safegraph
37,or,restaurants_visit_prop,2020-10-28,2020-12-17,50,116.87803250121,,,state,safegraph
38,pa,restaurants_visit_prop,2020-10-28,2020-12-17,50,167.47978505433,,,state,safegraph
39,pr,restaurants_visit_prop,2020-10-28,2020-12-17,50,62.955879710236,,,state,safegraph
40,ri,restaurants_visit_prop,2020-10-28,2020-12-17,50,102.39930892819,,,state,safegraph
41,sc,restaurants_visit_prop,2020-10-28,2020-12-17,50,412.6344317377,,,state,safegraph
42,sd,restaurants_visit_prop,2020-10-28,2020-12-17,50,308.43523948111,,,state,safegraph
43,tn,restaurants_visit_prop,2020-10-28,2020-12-17,50,470.2863046122,,,state,safegraph
44,tx,restaurants_visit_prop,2020-10-28,2020-12-17,50,353.54856168925,,,state,safegraph
45,ut,restaurants_visit_prop,2020-10-28,2020-12-17,50,164.81179346274,,,state,safegraph
46,va,restaurants_visit_prop,2020-10-28,2020-12-17,50,234.32429847498,,,state,safegraph
47,vt,restaurants_visit_prop,2020-10-28,2020-12-17,50,134.5140679296,,,state,safegraph
