,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
14,il,smoothed_wearing_mask,2020-10-09,2020-12-09,61,10.755404100000007,0.3107024,9943.0457,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-09,2020-12-09,61,15.052012700000006,0.470786,5769.0011,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-09,2020-12-09,61,18.125194199999996,0.7253099,2820.887,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-09,2020-12-09,61,11.975211299999998,0.5382249,3638.8197,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-09,2020-12-09,61,17.477278100000007,0.6501586,3411.9977,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-09,2020-12-09,61,5.891429900000006,0.337689,4862.013,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-09,2020-12-09,61,7.162127799999993,0.4235757,3705.9975,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-09,2020-12-09,61,13.430777699999993,0.8010382,1812.0,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-09,2020-12-09,61,11.729108600000004,0.3301085,9500.9932,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-09,2020-12-09,61,10.814499999999995,0.4749301,4276.0364,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-09,2020-12-09,61,19.0998903,0.5765699,4648.1068,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-09,2020-12-09,61,18.742514999999997,0.853547,2090.4333,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-09,2020-12-09,61,17.810646700000007,1.0028538,1455.526,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-09,2020-12-09,61,12.742609799999997,0.3755881,7882.0092,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-09,2020-12-09,61,29.401512499999995,1.6130665,797.7385,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-09,2020-12-09,61,20.289106599999997,0.9427048,1819.8229,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-09,2020-12-09,61,11.061684499999998,0.7641087,1685.0,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-09,2020-12-09,61,8.073003900000003,0.3549919,5888.9984,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-09,2020-12-09,61,10.342844400000004,0.7415286,1686.4333,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-09,2020-12-09,61,11.245527699999997,0.7269599,1888.6401,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-09,2020-12-09,61,6.312027499999999,0.2230251,11889.0005,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-09,2020-12-09,61,14.415292699999995,0.3556098,9756.0076,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-09,2020-12-09,61,21.301607200000007,0.6894075,3527.169,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-09,2020-12-09,61,10.360404599999995,0.4755837,4106.0346,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-09,2020-12-09,61,12.275715500000004,0.3070253,11424.0049,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-09,2020-12-09,61,6.859745099999998,0.8062112,982.987,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-09,2020-12-09,61,16.150885400000007,0.5395447,4652.0025,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-09,2020-12-09,61,29.994620499999996,1.4481048,1001.3244,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-09,2020-12-09,61,18.975160000000002,0.540684,5259.1633,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-09,2020-12-09,61,12.864984899999996,0.2603046,16543.9187,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-09,2020-12-09,61,16.730639100000005,0.6859323,2960.9789,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-09,2020-12-09,61,10.0439382,0.3543609,7195.1992,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-09,2020-12-09,61,6.438020300000005,0.8518961,830.0008,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-09,2020-12-09,61,8.958204899999998,0.3494169,6679.9635,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-09,2020-12-09,61,12.531114200000005,0.4264173,6028.0058,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-09,2020-12-09,61,14.003916599999997,0.7323875,2245.1552,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-09,2020-12-09,61,39.4413678,1.8995612,661.9443,state,fb-survey
0,ak,smoothed_wearing_mask,2020-10-10,2020-12-09,60,18.175937899999994,1.3879707,772.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-10,2020-12-09,60,17.145239099999998,0.64505,3414.0839,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-10,2020-12-09,60,15.877699699999994,0.7500938,2373.9284,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-10,2020-12-09,60,12.826041099999998,0.4692146,5078.5097,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-10,2020-12-09,60,8.251371899999995,0.1960394,19698.7557,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-10,2020-12-09,60,12.4043578,0.4657572,5008.845,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-10,2020-12-09,60,5.581823,0.3721187,3806.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-10,2020-12-09,60,2.9274005000000045,0.8167415,426.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-10,2020-12-09,60,6.422413800000001,0.7201009,1159.0,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-10,2020-12-09,60,14.674586599999998,0.286767,15225.9993,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-10,2020-12-09,60,17.1519165,0.4863748,6006.9362,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-10,2020-12-09,60,6.982942399999999,0.8325891,937.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-10,2020-12-09,60,21.022091099999997,0.6929814,3457.3101,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-10,2020-12-09,60,26.3198558,1.0318012,1821.5533,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-10,2020-12-09,60,10.5784795,0.3111763,9769.0459,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-10,2020-12-09,60,15.015744100000006,0.4722052,5723.0014,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-10,2020-12-09,60,18.386658800000006,0.7324744,2796.914,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-10,2020-12-09,60,11.940278199999995,0.5359561,3660.4398,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-10,2020-12-09,60,18.072456700000004,0.6632338,3365.9977,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-10,2020-12-09,60,5.968774499999995,0.339619,4866.0125,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-10,2020-12-09,60,7.137032899999994,0.4245545,3676.9976,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-10,2020-12-09,60,13.144618800000003,0.8001966,1783.0,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-10,2020-12-09,60,11.803840500000007,0.3329689,9390.0029,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-10,2020-12-09,60,11.114014100000006,0.480557,4277.7412,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-10,2020-12-09,60,19.4314009,0.5824305,4615.1067,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-10,2020-12-09,60,19.458158100000006,0.8658165,2090.6029,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-10,2020-12-09,60,17.589429800000005,0.9955229,1462.6222,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-10,2020-12-09,60,12.7997412,0.3773366,7839.0085,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-10,2020-12-09,60,28.296175500000004,1.5959147,796.6191,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-10,2020-12-09,60,20.048258099999998,0.922884,1881.9596,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-10,2020-12-09,60,11.2713361,0.7674513,1698.0,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-10,2020-12-09,60,7.816734800000006,0.3493835,5902.9984,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-10,2020-12-09,60,9.667627100000004,0.7186758,1690.8195,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-10,2020-12-09,60,11.343137499999997,0.7260629,1907.643,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-10,2020-12-09,60,6.4490026,0.2266439,11745.0008,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-10,2020-12-09,60,14.6609603,0.3593667,9688.0079,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-10,2020-12-09,60,21.516512000000006,0.6917391,3529.1126,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-10,2020-12-09,60,10.226530600000004,0.4714534,4130.4637,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-10,2020-12-09,60,12.278928699999994,0.3078694,11364.0061,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-10,2020-12-09,60,5.9572040999999984,0.755705,980.9875,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-10,2020-12-09,60,15.706985399999994,0.5314327,4688.0029,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-10,2020-12-09,60,29.496529199999998,1.47368,957.5799,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-10,2020-12-09,60,18.6921715,0.5379632,5251.5433,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-10,2020-12-09,60,13.195654599999997,0.2636544,16477.9149,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-10,2020-12-09,60,16.7601023,0.6891069,2937.8866,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-10,2020-12-09,60,10.1542192,0.3521799,7355.5499,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-10,2020-12-09,60,6.397510800000006,0.8630203,804.0006,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-10,2020-12-09,60,9.079327800000002,0.3512743,6689.9623,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-10,2020-12-09,60,12.896111500000004,0.4294767,6089.9965,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-10,2020-12-09,60,13.479844,0.7246141,2221.2045,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-10,2020-12-09,60,38.3047349,1.8883964,662.7015,state,fb-survey
0,ak,smoothed_wearing_mask,2020-10-11,2020-12-09,59,16.9220945,1.3408076,782.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-11,2020-12-09,59,16.974950199999995,0.6431585,3407.0748,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-11,2020-12-09,59,15.517402399999995,0.739559,2396.8485,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-11,2020-12-09,59,13.102887300000006,0.4760307,5024.6099,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-11,2020-12-09,59,8.218092400000003,0.1960698,19620.3431,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-11,2020-12-09,59,12.682724399999998,0.4728084,4953.8447,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-11,2020-12-09,59,5.615183200000004,0.3725274,3819.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-11,2020-12-09,59,3.356481500000001,0.8675407,431.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-11,2020-12-09,59,6.581272100000007,0.7372938,1131.0,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-11,2020-12-09,59,14.841135800000004,0.2877493,15264.0001,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-11,2020-12-09,59,17.360844099999994,0.4909632,5951.945,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-11,2020-12-09,59,8.225806500000004,0.9014501,929.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-11,2020-12-09,59,21.4351834,0.698531,3451.3101,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-11,2020-12-09,59,26.1257966,1.0212313,1850.6067,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-11,2020-12-09,59,10.716340200000005,0.3165239,9550.0452,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-11,2020-12-09,59,15.202652999999998,0.479796,5600.004,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-11,2020-12-09,59,18.623561699999996,0.7400756,2767.0006,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-11,2020-12-09,59,12.848307399999996,0.550314,3697.4358,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-11,2020-12-09,59,18.180449199999998,0.6667577,3345.9976,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-11,2020-12-09,59,5.8660904000000045,0.336282,4883.011,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-11,2020-12-09,59,7.352535799999998,0.4343921,3609.9977,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-11,2020-12-09,59,12.905982899999998,0.800525,1754.0,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-11,2020-12-09,59,12.204188700000003,0.3402721,9254.0134,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-11,2020-12-09,59,11.413660899999996,0.4890948,4226.7417,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-11,2020-12-09,59,19.641115099999993,0.5866434,4586.1866,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-11,2020-12-09,59,19.591851000000005,0.8666456,2097.4541,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-11,2020-12-09,59,17.450754599999996,0.9903946,1468.6247,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-11,2020-12-09,59,13.200362499999997,0.384628,7745.0085,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-11,2020-12-09,59,27.8276829,1.5888043,795.6222,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-11,2020-12-09,59,20.457509099999996,0.9235393,1907.8365,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-11,2020-12-09,59,11.022458599999993,0.7615662,1691.0,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-11,2020-12-09,59,7.9797293000000025,0.3552012,5819.9982,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-11,2020-12-09,59,9.659983800000006,0.7158857,1702.8217,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-11,2020-12-09,59,11.919247499999997,0.7338194,1949.6265,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-11,2020-12-09,59,6.6240781000000055,0.2303097,11661.0017,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-11,2020-12-09,59,14.298393599999997,0.3575729,9584.0054,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-11,2020-12-09,59,21.629430400000004,0.6981212,3478.0551,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-11,2020-12-09,59,9.913057499999994,0.4655772,4119.8941,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-11,2020-12-09,59,12.417986200000001,0.3105533,11277.0074,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-11,2020-12-09,59,5.606072400000002,0.7314854,988.989,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-11,2020-12-09,59,16.2513515,0.5407796,4654.003,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-11,2020-12-09,59,29.760268600000003,1.4946949,935.6525,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-11,2020-12-09,59,18.717358399999995,0.5361525,5292.5584,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-11,2020-12-09,59,13.4014746,0.2667753,16306.9121,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-11,2020-12-09,59,16.755631199999996,0.6975318,2866.7356,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-11,2020-12-09,59,10.021556200000006,0.3484128,7428.2324,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-11,2020-12-09,59,6.346151399999997,0.8734725,779.0003,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-11,2020-12-09,59,9.292654900000002,0.3561866,6643.9611,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-11,2020-12-09,59,13.241423900000001,0.435687,6051.9865,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-11,2020-12-09,59,13.5227663,0.7315227,2185.3034,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-11,2020-12-09,59,38.5004471,1.8988056,656.7147,state,fb-survey
0,ak,smoothed_wearing_mask,2020-10-12,2020-12-09,58,17.581699299999997,1.3771954,764.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-12,2020-12-09,58,16.883432400000004,0.6361969,3467.091,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-12,2020-12-09,58,15.250778499999996,0.7362579,2384.3379,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-12,2020-12-09,58,13.355925799999994,0.4837834,4944.3704,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-12,2020-12-09,58,8.315029600000003,0.1987716,19295.3847,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-12,2020-12-09,58,12.700369100000003,0.4760779,4891.8444,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-12,2020-12-09,58,5.721593999999996,0.3811555,3713.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-12,2020-12-09,58,2.9069767000000013,0.8111219,429.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-12,2020-12-09,58,6.561086000000003,0.7451903,1104.0,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-12,2020-12-09,58,14.964404900000005,0.2882798,15311.9999,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-12,2020-12-09,58,17.920384299999995,0.4964955,5966.944,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-12,2020-12-09,58,7.778970000000001,0.8778113,931.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-12,2020-12-09,58,21.801679300000004,0.7067984,3412.6852,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-12,2020-12-09,58,26.199274799999998,1.024655,1841.5968,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-12,2020-12-09,58,10.914216699999997,0.3218542,9386.0447,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-12,2020-12-09,58,15.1169103,0.4804449,5559.0039,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-12,2020-12-09,58,18.6911051,0.7461217,2729.9434,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-12,2020-12-09,58,12.923183899999998,0.5527022,3683.746,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-12,2020-12-09,58,18.7461495,0.6851266,3244.9978,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-12,2020-12-09,58,5.844015499999998,0.3374199,4833.0135,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-12,2020-12-09,58,7.098680999999999,0.4306446,3555.9974,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-12,2020-12-09,58,13.472634999999997,0.8182307,1741.2234,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-12,2020-12-09,58,12.360682299999993,0.3457085,9064.0303,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-12,2020-12-09,58,11.7612855,0.5009306,4135.7927,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-12,2020-12-09,58,19.591577900000004,0.5872043,4568.6988,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-12,2020-12-09,58,20.033814399999997,0.8801941,2067.8217,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-12,2020-12-09,58,17.536468,0.99672,1455.6525,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-12,2020-12-09,58,13.311860699999997,0.3895376,7605.0066,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-12,2020-12-09,58,26.590900000000005,1.5636095,798.4107,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-12,2020-12-09,58,20.5691858,0.9315129,1882.9049,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-12,2020-12-09,58,11.622413499999993,0.7801206,1687.7766,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-12,2020-12-09,58,7.942145300000007,0.3559068,5771.9981,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-12,2020-12-09,58,10.265201200000007,0.7299041,1729.007,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-12,2020-12-09,58,11.987423300000003,0.7283887,1988.5852,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-12,2020-12-09,58,6.749441399999995,0.2325622,11637.0016,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-12,2020-12-09,58,14.443978099999995,0.3602504,9522.0046,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-12,2020-12-09,58,21.0769248,0.6904994,3488.8687,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-12,2020-12-09,58,9.824697599999993,0.4650813,4095.8966,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-12,2020-12-09,58,12.480036799999993,0.3113283,11269.0076,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-12,2020-12-09,58,6.142165399999996,0.7654229,983.9865,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-12,2020-12-09,58,16.380064700000005,0.5460902,4593.0026,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-12,2020-12-09,58,30.0806044,1.5076092,925.3514,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-12,2020-12-09,58,19.159062500000005,0.5426764,5259.248,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-12,2020-12-09,58,13.553044799999995,0.2686361,16235.2084,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-12,2020-12-09,58,16.603987399999994,0.6976832,2844.7309,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-12,2020-12-09,58,10.030443300000002,0.3505869,7342.17,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-12,2020-12-09,58,6.611035599999994,0.8908254,778.0005,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-12,2020-12-09,58,9.197009600000001,0.3570706,6549.9587,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-12,2020-12-09,58,13.202102699999998,0.4383373,5963.9695,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-12,2020-12-09,58,14.300542699999994,0.7537194,2157.3034,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-12,2020-12-09,58,39.1666749,1.9062085,655.7185,state,fb-survey
0,ak,smoothed_wearing_mask,2020-10-13,2020-12-09,57,17.964480899999998,1.4198734,731.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-13,2020-12-09,57,16.392426900000004,0.635451,3394.1007,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-13,2020-12-09,57,15.103448599999993,0.7376265,2356.6397,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-13,2020-12-09,57,13.294870500000002,0.4873075,4854.256,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-13,2020-12-09,57,8.437352099999998,0.2027013,18802.3282,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-13,2020-12-09,57,12.750445600000006,0.4828852,4770.9046,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-13,2020-12-09,57,5.711533200000005,0.3850638,3632.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-13,2020-12-09,57,2.5119617000000005,0.766327,417.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-13,2020-12-09,57,6.367924500000001,0.750349,1059.0,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-13,2020-12-09,57,15.027047699999997,0.290268,15154.9997,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-13,2020-12-09,57,18.145163600000004,0.5034497,5859.9375,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-13,2020-12-09,57,7.537960999999996,0.8699191,921.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-13,2020-12-09,57,22.323360699999995,0.72175,3328.7137,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-13,2020-12-09,57,25.8468728,1.0305098,1804.8173,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-13,2020-12-09,57,11.105778099999995,0.3310522,9008.0221,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-13,2020-12-09,57,15.169043900000005,0.4863139,5441.0068,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-13,2020-12-09,57,18.736180500000003,0.7551505,2670.0001,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-13,2020-12-09,57,12.798121199999997,0.56105,3545.4307,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-13,2020-12-09,57,18.938652200000007,0.7060025,3079.9975,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-13,2020-12-09,57,6.063467299999999,0.3460275,4757.012,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-13,2020-12-09,57,7.046883500000007,0.4327956,3496.9974,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-13,2020-12-09,57,12.879101899999995,0.820611,1666.2234,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-13,2020-12-09,57,12.934544399999993,0.3600913,8685.0392,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-13,2020-12-09,57,11.507194299999995,0.5055776,3983.8393,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-13,2020-12-09,57,19.2456813,0.5841023,4555.3448,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-13,2020-12-09,57,20.938723800000005,0.9071162,2011.8156,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-13,2020-12-09,57,17.3721896,1.001125,1432.2016,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-13,2020-12-09,57,13.501628699999998,0.3976151,7387.0057,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-13,2020-12-09,57,26.981651900000003,1.5843578,784.8633,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-13,2020-12-09,57,20.584772700000002,0.9443994,1832.8988,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-13,2020-12-09,57,11.803748200000001,0.7874783,1678.7766,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-13,2020-12-09,57,7.730293500000002,0.3579135,5567.9981,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-13,2020-12-09,57,10.0423428,0.7129936,1777.0592,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-13,2020-12-09,57,12.153800200000006,0.7424939,1936.6417,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-13,2020-12-09,57,6.575691599999999,0.2329476,11321.0014,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-13,2020-12-09,57,14.306731600000006,0.3654452,9180.0005,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-13,2020-12-09,57,21.565491699999995,0.699108,3460.8121,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-13,2020-12-09,57,10.104185599999994,0.4793611,3952.8951,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-13,2020-12-09,57,12.278561600000003,0.3120254,11063.0077,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-13,2020-12-09,57,6.3996116,0.7899193,959.988,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-13,2020-12-09,57,16.718098600000005,0.5540286,4536.0016,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-13,2020-12-09,57,31.538968100000005,1.5341788,917.3582,state,fb-survey
