,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
27,nv,bars_visit_prop,2020-10-07,2020-11-30,54,25.673767490254,,,state,safegraph
28,ny,bars_visit_prop,2020-10-07,2020-11-30,54,38.540113050998,,,state,safegraph
29,oh,bars_visit_prop,2020-10-07,2020-11-30,54,35.346881441051,,,state,safegraph
30,ok,bars_visit_prop,2020-10-07,2020-11-30,54,30.308039896402,,,state,safegraph
31,or,bars_visit_prop,2020-10-07,2020-11-30,54,17.284292035398,,,state,safegraph
32,pa,bars_visit_prop,2020-10-07,2020-11-30,54,46.990427066486,,,state,safegraph
33,pr,bars_visit_prop,2020-10-07,2020-11-30,54,3.0836596873169,,,state,safegraph
34,ri,bars_visit_prop,2020-10-07,2020-11-30,54,6.9108500345543,,,state,safegraph
35,sc,bars_visit_prop,2020-10-07,2020-11-30,54,49.151002166073,,,state,safegraph
36,tn,bars_visit_prop,2020-10-07,2020-11-30,54,47.867685494623,,,state,safegraph
37,tx,bars_visit_prop,2020-10-07,2020-11-30,54,42.426504540157,,,state,safegraph
38,ut,bars_visit_prop,2020-10-07,2020-11-30,54,67.260803766605,,,state,safegraph
39,va,bars_visit_prop,2020-10-07,2020-11-30,54,22.862645465474,,,state,safegraph
40,wi,bars_visit_prop,2020-10-07,2020-11-30,54,14.842025194338,,,state,safegraph
0,al,bars_visit_prop,2020-10-08,2020-11-30,53,153.32720024532,,,state,safegraph
1,ar,bars_visit_prop,2020-10-08,2020-11-30,53,69.025750831126,,,state,safegraph
2,az,bars_visit_prop,2020-10-08,2020-11-30,53,35.648876391977,,,state,safegraph
3,ca,bars_visit_prop,2020-10-08,2020-11-30,53,19.482645710544,,,state,safegraph
4,co,bars_visit_prop,2020-10-08,2020-11-30,53,18.135079136952,,,state,safegraph
5,ct,bars_visit_prop,2020-10-08,2020-11-30,53,32.922894580892,,,state,safegraph
6,fl,bars_visit_prop,2020-10-08,2020-11-30,53,49.474815336697,,,state,safegraph
7,ga,bars_visit_prop,2020-10-08,2020-11-30,53,45.995717087259,,,state,safegraph
8,hi,bars_visit_prop,2020-10-08,2020-11-30,53,10.449320794148,,,state,safegraph
9,ia,bars_visit_prop,2020-10-08,2020-11-30,53,52.33583076245,,,state,safegraph
10,id,bars_visit_prop,2020-10-08,2020-11-30,53,45.231193075516,,,state,safegraph
11,il,bars_visit_prop,2020-10-08,2020-11-30,53,32.748602445739,,,state,safegraph
12,in,bars_visit_prop,2020-10-08,2020-11-30,53,38.411815970229,,,state,safegraph
13,ks,bars_visit_prop,2020-10-08,2020-11-30,53,34.08442564038,,,state,safegraph
14,ky,bars_visit_prop,2020-10-08,2020-11-30,53,51.097336237226,,,state,safegraph
